player_id,footballer_id,footballer_name,rating,potential,position_acronym,goalkeeping,mental,physical,technical,aerial-reach,command-of-area,communication,eccentricity,first-touch,handling,kicking,one-on-ones,passing,punching-tendency,reflexes,rushing-out-tendency,throwing,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off-the-ball,positioning,teamwork,vision,work-rate,acceleration,agility,balance,jumping-reach,natural-fitness,pace,stamina,strength,free-kick-taking,penalty-taking,technique,corners,crossing,dribbling,finishing,heading,long-shots,long-throws,marking,tackling
848,859,Said Hamulic,59,65.0,"AMC, ST",0,55,60,45,0,0,0,0,60,0,0,0,55,0,0,0,0,35,60,50,60,50,60,65,65,45,60,35,60,55,60,65,60,55,60,50,65,65,65,35,40,65,30,35,65,60,70,55,30,30,30
849,860,Imad Rondic,53,60.0,ST,0,55,65,50,0,0,0,0,40,0,0,0,55,0,0,0,0,55,70,50,40,50,40,75,55,50,70,55,35,65,70,50,45,65,70,50,65,75,80,60,75,55,50,60,45,65,55,65,30,45,30
850,861,Hubert Sobol,43,51.0,ST,0,50,55,45,0,0,0,0,50,0,0,0,45,0,0,0,0,60,50,35,50,50,60,50,65,40,55,45,60,50,50,50,50,55,50,80,50,50,55,45,35,50,45,30,50,55,50,50,35,35,25
851,862,Jakub Madrzyk,45,,GK,50,45,55,20,75,55,45,40,30,50,55,65,35,55,60,65,45,55,55,55,55,50,55,65,10,45,15,50,50,30,50,40,60,45,85,65,45,35,50,20,10,30,0,0,0,0,0,0,0,0,0
852,863,Konrad Jałocha,49,53.0,GK,55,45,60,20,95,50,35,45,35,70,30,70,40,75,75,65,40,55,50,50,55,55,45,50,10,40,20,60,60,10,45,35,45,75,95,65,40,50,75,5,20,40,0,0,0,0,0,0,0,0,0
853,864,Bert Esselink,48,55.0,DC,0,50,60,35,0,0,0,0,45,0,0,0,40,0,0,0,0,40,60,55,60,60,55,50,25,40,20,65,70,30,45,55,60,70,65,60,60,45,65,20,35,35,15,20,30,25,60,25,30,60,55
854,865,Marco Ehmann,51,63.0,DC,0,55,60,40,0,0,0,0,40,0,0,0,55,0,0,0,0,70,65,70,60,55,55,60,35,60,50,60,55,40,55,50,55,60,70,60,55,55,60,20,30,40,20,30,40,40,65,25,15,60,65
855,866,Petros Bagalianis,48,58.0,DC,0,55,60,35,0,0,0,0,40,0,0,0,45,0,0,0,0,70,55,70,55,50,50,65,30,35,30,60,65,40,65,60,60,60,65,60,60,60,60,15,15,40,15,30,35,15,60,20,35,65,60
856,867,Marvin Senger,49,57.0,DC,0,45,65,35,0,0,0,0,40,0,0,0,45,0,0,0,0,35,65,55,45,50,65,25,25,25,45,50,45,25,50,75,55,50,80,80,75,55,45,5,20,45,30,50,30,5,65,40,30,50,65
857,868,Mateusz Matras,55,59.0,"DC, DM",0,55,65,45,0,0,0,0,50,0,0,0,55,0,0,0,0,65,55,60,55,55,55,55,40,60,55,55,60,60,55,45,50,80,75,65,55,60,80,30,40,50,35,40,50,35,60,35,45,60,65
858,869,Kamil Pajnowski,45,48.0,DC,0,55,55,45,0,0,0,0,50,0,0,0,55,0,0,0,0,55,60,55,50,55,50,80,30,40,55,60,55,60,50,55,35,55,60,60,55,55,65,40,40,50,25,45,40,30,55,45,40,55,60
859,870,Matthew Guillaumier,49,54.0,"DM, MC",0,55,55,50,0,0,0,0,60,0,0,0,60,0,0,0,0,25,50,40,60,55,60,60,45,50,50,60,65,55,60,50,60,50,45,60,55,65,50,45,50,60,45,50,50,45,55,50,40,25,30
860,871,Karol Knap,50,63.0,MC,0,55,55,55,0,0,0,0,55,0,0,0,60,0,0,0,0,55,55,45,60,55,60,60,50,60,55,55,60,55,60,55,60,50,45,60,55,60,45,55,50,50,60,55,50,40,40,55,75,50,55
861,872,Adrian Bukowski,43,,"DM, MC",0,50,45,40,0,0,0,0,40,0,0,0,60,0,0,0,0,50,50,40,55,45,65,65,25,50,40,45,40,60,60,40,50,40,65,45,40,30,65,30,35,50,25,10,50,40,45,30,10,55,70
862,873,Piotr Wlazło,51,58.0,"DM, MC",0,60,55,55,0,0,0,0,65,0,0,0,60,0,0,0,0,70,45,65,50,50,45,70,75,70,50,50,60,65,60,50,50,65,55,60,45,60,65,40,65,60,40,65,50,40,45,65,50,50,55
863,875,Alvis Jaunzems,54,60.0,"DR, MR",0,55,55,55,0,0,0,0,65,0,0,0,55,0,0,0,0,50,55,60,60,50,45,75,50,45,50,60,65,55,60,65,65,45,40,55,60,50,50,50,45,65,65,65,65,50,40,40,65,50,55
864,876,Robert Dadok,52,55.0,"MR, AMR",0,55,55,50,0,0,0,0,50,0,0,0,55,0,0,0,0,35,55,55,60,50,55,65,50,30,55,40,65,55,70,60,55,55,55,60,60,65,35,55,65,60,45,45,55,50,45,55,30,30,40
865,877,Krzysztof Wołkowicz,46,49.0,"DL, WBL",0,50,55,50,0,0,0,0,55,0,0,0,50,0,0,0,0,45,45,45,50,50,65,60,50,40,50,50,50,55,60,55,55,50,45,55,60,60,45,55,55,55,60,50,45,50,40,60,50,40,40
866,878,Serhii Krykun,51,55.0,"AML, AMC",0,45,55,45,0,0,0,0,45,0,0,0,55,0,0,0,0,40,35,30,55,35,65,80,30,30,55,30,60,55,60,70,60,55,40,60,70,55,45,40,35,55,50,45,65,55,35,55,25,30,30
867,879,Krystian Getinger,53,54.0,"DL, WBL, ML",0,55,55,55,0,0,0,0,50,0,0,0,55,0,0,0,0,55,50,60,50,60,60,65,50,65,55,55,50,50,50,55,50,50,60,55,60,65,50,60,60,50,65,60,60,65,60,65,40,50,50
868,880,Koki Hinokio,51,60.0,"MC, AMC",0,55,50,45,0,0,0,0,55,0,0,0,60,0,0,0,0,90,45,65,40,40,50,90,75,45,60,10,55,65,65,65,70,50,15,65,60,65,20,35,40,70,40,55,60,55,20,55,20,35,40
869,881,Fryderyk Gerbowski,49,,MC,0,55,50,50,0,0,0,0,60,0,0,0,55,0,0,0,0,40,45,60,60,55,55,70,40,45,50,50,60,65,60,55,55,45,50,35,55,60,45,55,40,60,50,50,50,40,45,60,40,50,50
870,882,Dawid Tkacz,45,,"MC, AMC",0,50,50,50,0,0,0,0,70,0,0,0,75,0,0,0,0,25,60,50,55,30,60,45,50,55,50,55,45,75,45,55,50,60,55,55,45,50,35,60,55,65,55,60,40,35,60,60,15,30,30
871,883,Maciej Domanski,53,53.0,"MC, AMR, AML, AMC",0,55,55,50,0,0,0,0,50,0,0,0,65,0,0,0,0,45,55,40,60,50,60,50,60,35,55,40,65,65,60,60,65,45,30,75,50,65,35,70,70,65,60,50,55,55,35,60,15,20,20
872,884,Łukasz Wolsztyński,48,55.0,"MC, AMC, ST",0,50,55,45,0,0,0,0,55,0,0,0,55,0,0,0,0,60,55,60,50,55,50,55,45,50,55,45,50,45,55,55,50,65,55,55,55,55,50,35,45,55,45,45,45,45,50,45,45,35,35
873,885,Ilya Shkurin,57,65.0,ST,0,55,70,45,0,0,0,0,60,0,0,0,55,0,0,0,0,75,55,70,70,45,60,55,55,35,60,25,60,70,65,60,60,65,75,65,75,70,75,40,65,65,35,30,45,70,45,50,20,40,20
874,886,Ravve Assayag,42,58.0,ST,0,45,55,40,0,0,0,0,35,0,0,0,45,0,0,0,0,65,45,50,50,30,30,60,60,65,40,20,35,30,45,45,50,50,60,55,55,60,60,40,65,45,40,30,40,50,50,45,10,25,20
875,887,Xavier Dziekonski,50,,GK,50,50,50,25,55,50,45,25,20,60,60,50,50,25,65,55,60,60,50,55,45,55,60,90,15,50,10,60,55,50,50,50,60,35,80,60,45,25,55,25,15,40,0,0,0,0,0,0,0,0,0
876,888,Marcel Zapytowski,44,,GK,45,50,45,20,65,40,55,25,10,60,35,60,40,65,65,40,40,65,60,70,50,60,75,80,15,30,5,55,45,35,40,40,45,45,70,55,45,15,40,20,15,30,0,0,0,0,0,0,0,0,0
877,889,Rafał Mamla,33,40.0,GK,40,35,45,10,50,30,50,25,5,35,40,45,35,40,70,50,45,40,50,55,20,40,70,20,5,20,15,35,35,30,25,50,65,35,70,60,60,5,30,20,5,10,0,0,0,0,0,0,0,0,0
878,890,Pau Resta,45,63.0,DC,0,50,60,35,0,0,0,0,55,0,0,0,50,0,0,0,0,70,55,60,45,50,55,65,30,45,25,60,60,45,60,55,60,50,65,65,60,55,60,20,25,40,10,30,30,25,65,25,30,55,60
879,891,Marcel Pieczek,46,50.0,DL,0,55,55,45,0,0,0,0,50,0,0,0,45,0,0,0,0,55,55,45,55,50,45,60,50,55,45,50,60,50,65,55,50,50,50,55,55,70,55,30,15,50,50,50,40,40,40,50,50,50,50
880,892,Miłosz Trojak,52,53.0,DC,0,55,55,45,0,0,0,0,55,0,0,0,70,0,0,0,0,70,70,60,60,60,70,50,35,40,45,65,60,50,65,45,45,65,70,50,50,70,60,30,30,45,30,40,45,40,65,55,40,45,65
881,893,Piotr Malarczyk,50,55.0,DC,0,55,60,45,0,0,0,0,45,0,0,0,40,0,0,0,0,65,60,60,50,55,55,60,30,55,35,65,55,35,60,40,45,70,75,80,45,55,70,45,30,40,25,35,35,40,60,40,35,65,65
882,894,Bartłomiej Smolarczyk,44,,"DC, DM",0,50,60,35,0,0,0,0,40,0,0,0,55,0,0,0,0,75,45,45,35,40,75,50,25,30,35,50,60,45,65,60,45,60,65,60,60,65,60,40,15,45,25,40,20,15,60,35,15,50,50
883,895,Igor Kosmicki,35,,DC,0,35,45,30,0,0,0,0,35,0,0,0,35,0,0,0,0,45,45,30,25,55,70,40,25,15,15,50,30,10,35,55,50,35,55,65,50,30,30,10,20,20,10,25,20,5,60,20,5,65,70
884,896,Yoav Hofmeister,48,55.0,DM,0,50,55,45,0,0,0,0,55,0,0,0,55,0,0,0,0,25,65,50,45,55,50,65,35,55,50,65,55,55,60,45,45,60,55,65,45,70,60,50,20,50,30,40,55,30,55,55,20,50,65
885,897,Martin Remacle,50,53.0,MC,0,60,50,45,0,0,0,0,55,0,0,0,60,0,0,0,0,50,65,55,55,60,55,70,50,60,55,50,60,60,60,65,50,45,40,30,60,60,55,50,35,55,40,40,55,45,20,55,35,30,50
886,898,Wojciech Kaminski,47,55.0,"DM, MC",0,50,55,45,0,0,0,0,55,0,0,0,60,0,0,0,0,55,55,50,45,55,55,60,30,35,50,50,60,45,55,50,50,60,65,50,50,60,60,25,40,50,25,35,40,25,55,50,40,55,65
887,899,Hubert Zwozny,30,40.0,MR,0,40,50,35,0,0,0,0,40,0,0,0,35,0,0,0,0,50,25,10,40,35,60,20,25,60,35,30,40,40,65,65,50,25,50,75,60,40,25,35,20,65,35,50,25,30,20,40,5,35,35
888,900,Dawid Błanik,47,50.0,"MR, AMR, AML",0,55,50,40,0,0,0,0,50,0,0,0,50,0,0,0,0,60,55,70,55,55,50,55,45,60,60,25,55,50,65,70,60,50,40,45,60,60,30,45,50,50,50,50,50,50,20,45,10,20,30
889,901,Marcus Godinho,47,53.0,DR,0,55,60,45,0,0,0,0,65,0,0,0,55,0,0,0,0,55,55,60,60,50,50,65,40,40,60,45,60,55,65,60,65,65,50,75,65,50,50,45,40,60,35,55,50,45,45,40,30,40,50
890,902,Dominick Zator,48,51.0,"DR, DC",0,55,50,45,0,0,0,0,40,0,0,0,55,0,0,0,0,45,50,60,70,65,50,55,35,60,60,70,60,55,65,40,45,50,60,55,35,70,60,30,30,45,15,45,30,35,70,25,60,60,60
891,903,Konrad Matuszewski,48,60.0,DL,0,55,50,50,0,0,0,0,50,0,0,0,50,0,0,0,0,35,55,55,45,60,60,60,40,35,65,60,60,50,65,60,60,50,45,40,60,60,40,55,40,50,55,55,55,40,35,45,45,55,55
892,904,Nono,53,60.0,"ML, AMR, AML",0,55,55,45,0,0,0,0,65,0,0,0,45,0,0,0,0,50,50,50,55,50,55,65,60,45,65,35,65,50,70,65,65,70,25,65,60,60,35,45,55,65,45,60,65,50,25,50,40,20,30
893,905,Jakub Konstantyn,40,,AML,0,45,45,40,0,0,0,0,55,0,0,0,55,0,0,0,0,70,40,40,40,30,65,30,60,60,50,30,35,15,40,65,65,35,15,60,65,55,15,30,15,60,35,60,65,45,30,30,25,30,35
894,906,Pedro Nuno,55,63.0,AMC,0,55,55,55,0,0,0,0,60,0,0,0,65,0,0,0,0,60,55,40,50,45,55,75,75,40,70,40,50,65,55,70,75,60,30,70,55,55,40,65,65,70,65,65,60,50,35,60,25,30,40
895,907,Danny Trejo,48,52.0,"AMC, ST",0,55,55,45,0,0,0,0,60,0,0,0,50,0,0,0,0,55,50,60,45,45,45,55,60,60,60,55,45,55,70,65,55,60,40,55,60,50,50,40,35,55,50,40,55,65,40,50,15,50,25
896,908,Shuma Nagamatsu,42,45.0,"AMR, AML",0,45,50,40,0,0,0,0,55,0,0,0,70,0,0,0,0,40,55,25,55,45,50,65,40,40,65,20,45,60,50,60,65,40,25,70,60,60,25,40,20,55,40,55,55,45,20,50,20,20,30
897,909,Mariusz Fornalczyk,50,,"AMR, AML",0,50,55,35,0,0,0,0,45,0,0,0,50,0,0,0,0,45,40,80,50,45,45,60,65,25,55,25,55,60,60,75,70,65,25,50,75,55,30,25,30,50,15,50,60,40,15,35,10,20,10
898,910,Wiktor Długosz,53,58.0,"WBR, AMR",0,55,55,45,0,0,0,0,55,0,0,0,50,0,0,0,0,75,55,75,60,40,55,70,55,30,65,30,65,50,75,70,60,55,45,50,70,45,50,40,40,55,40,55,60,45,35,35,30,35,45
899,911,Mateusz Czyzycki,49,53.0,MC,0,55,50,40,0,0,0,0,55,0,0,0,70,0,0,0,0,50,55,65,50,60,50,70,50,35,50,50,55,65,60,60,65,45,40,45,60,55,40,20,20,60,30,30,45,50,10,75,15,30,45
900,912,Miłosz Strzeboński,34,,AMC,0,40,50,35,0,0,0,0,40,0,0,0,65,0,0,0,0,30,30,20,30,30,55,40,50,55,35,40,35,40,40,70,60,15,55,50,70,40,20,15,10,55,25,25,70,50,40,40,5,25,25
901,913,Adam Chojecki,34,,MC,0,30,55,30,0,0,0,0,65,0,0,0,60,0,0,0,0,25,35,10,10,30,65,25,25,10,35,25,35,55,60,65,65,30,45,85,65,45,30,25,15,55,20,5,5,25,25,40,5,40,30
902,914,Adrián Dalmau,56,58.0,ST,0,60,60,45,0,0,0,0,55,0,0,0,50,0,0,0,0,80,75,60,65,65,65,60,50,35,60,30,55,60,65,55,60,75,60,25,60,70,60,50,65,50,45,35,35,70,65,50,25,25,25
903,915,Evgeniy Shikavka,54,54.0,ST,0,55,60,45,0,0,0,0,55,0,0,0,45,0,0,0,0,45,55,45,60,60,60,50,70,50,65,40,50,55,60,60,60,65,60,65,60,50,70,60,65,65,35,25,65,55,60,50,25,10,30
904,916,Daniel Bak,34,,ST,0,30,50,30,0,0,0,0,45,0,0,0,20,0,0,0,0,35,40,25,30,15,35,45,45,15,65,25,25,15,30,65,60,10,65,70,60,25,40,25,20,35,25,30,65,60,65,20,5,25,5
905,917,Ivan Brkic,50,60.0,GK,55,50,60,25,75,55,65,30,40,50,60,60,65,30,60,60,50,50,50,60,50,50,45,65,25,40,45,60,65,30,75,55,50,65,75,55,55,60,65,40,15,20,0,0,0,0,0,0,0,0,0
906,918,Kacper Rosa,46,49.0,GK,50,45,55,25,65,50,45,45,40,55,70,55,45,60,65,35,35,15,50,55,50,45,50,60,40,50,15,45,60,55,50,50,60,55,75,50,45,40,60,30,5,40,0,0,0,0,0,0,0,0,0
907,919,Oskar Jez,33,40.0,GK,35,25,40,15,30,60,45,25,5,60,35,35,35,25,60,25,40,35,30,50,10,35,60,10,5,15,15,40,25,20,20,55,55,20,45,65,60,5,15,30,10,10,0,0,0,0,0,0,0,0,0
908,920,Sebastian Rudol,46,47.0,DC,0,55,60,50,0,0,0,0,50,0,0,0,50,0,0,0,0,75,50,60,50,55,55,45,40,50,45,50,65,45,70,50,60,60,60,70,45,65,60,45,65,45,40,50,40,35,55,50,70,50,50
909,921,Marek Kristian Bartos,58,60.0,DC,0,45,65,50,0,0,0,0,60,0,0,0,45,0,0,0,0,65,65,60,40,45,65,30,25,35,50,35,55,30,60,75,65,60,70,60,70,80,55,20,30,50,30,40,25,45,70,50,50,80,80
910,922,Arkadiusz Najemski,44,50.0,DC,0,50,55,40,0,0,0,0,45,0,0,0,45,0,0,0,0,55,50,55,55,50,50,60,15,55,30,55,60,45,55,55,55,55,55,60,55,60,55,25,30,55,25,25,45,40,55,20,45,60,60
911,923,Kamil Kruk,49,57.0,DC,0,50,50,40,0,0,0,0,45,0,0,0,45,0,0,0,0,40,50,50,50,55,55,5,25,35,70,70,70,50,55,45,40,50,60,45,45,55,65,25,55,45,20,25,20,40,45,30,35,60,55
912,924,Filip Luberecki,42,,"DL, WBL",0,45,55,40,0,0,0,0,55,0,0,0,50,0,0,0,0,65,30,45,25,35,55,90,35,15,40,30,70,30,70,55,70,75,15,50,75,55,25,10,5,55,30,55,60,20,40,10,40,55,55
913,925,Krystian Palacz,37,,DL,0,45,50,40,0,0,0,0,45,0,0,0,50,0,0,0,0,40,35,45,45,40,60,30,70,45,60,35,45,35,50,60,45,45,50,60,55,50,35,40,25,50,30,55,45,55,25,40,25,45,55
914,926,Patryk Romanowski,35,,DC,0,50,50,40,0,0,0,0,50,0,0,0,45,0,0,0,0,40,50,65,30,45,40,55,60,30,60,40,45,40,65,60,50,45,35,45,55,55,35,40,40,50,35,40,45,35,25,50,30,35,40
915,927,Filip Wojcik,44,50.0,"DR, MR, AMR",0,50,55,40,0,0,0,0,60,0,0,0,55,0,0,0,0,65,70,45,55,40,45,70,35,70,50,25,55,30,60,60,60,40,35,80,60,60,30,45,5,50,45,55,50,45,25,45,25,40,40
916,928,Paweł Stolarski,49,55.0,"DR, WBR",0,55,60,50,0,0,0,0,60,0,0,0,45,0,0,0,0,90,55,50,65,55,50,55,60,25,55,60,60,45,55,60,60,50,55,70,60,60,45,45,40,55,45,50,50,45,55,45,55,60,60
917,929,Sergi Samper,51,74.0,"DM, MC",0,55,50,45,0,0,0,0,65,0,0,0,75,0,0,0,0,45,70,40,75,55,70,70,40,45,50,60,70,70,40,40,55,45,45,70,40,60,45,35,45,75,25,45,50,15,35,30,40,40,45
918,930,Krzysztof Kubica,49,60.0,MC,0,50,60,50,0,0,0,0,55,0,0,0,55,0,0,0,0,45,50,35,50,60,60,60,40,30,45,55,50,60,60,50,50,60,75,55,50,60,65,40,35,50,45,45,45,45,70,45,30,50,55
919,931,Mathieu Scalet,45,50.0,MC,0,50,60,45,0,0,0,0,50,0,0,0,55,0,0,0,0,40,40,55,50,65,45,60,55,40,50,35,60,50,65,55,50,50,50,90,55,65,55,40,55,50,30,40,50,50,50,55,25,30,50
920,932,Marcel Gasior,44,48.0,"MC, AMC",0,50,50,45,0,0,0,0,50,0,0,0,65,0,0,0,0,60,80,35,40,45,50,60,55,15,50,35,55,65,60,50,45,55,55,55,50,45,55,45,50,60,40,35,55,45,55,50,30,45,30
921,933,Bartosz Wolski,47,50.0,"MC, AMC",0,50,55,45,0,0,0,0,60,0,0,0,65,0,0,0,0,50,55,50,45,60,50,15,60,25,50,30,55,60,65,55,60,65,30,60,60,60,30,45,50,65,40,50,55,40,30,45,25,25,35
922,934,Christopher Enting Simon,13,20.0,ST,0,20,35,25,0,0,0,0,55,0,0,0,20,0,0,0,0,35,20,5,20,10,20,40,30,10,25,20,15,5,20,55,45,10,35,60,40,20,20,15,5,30,15,5,50,65,65,15,5,5,5
923,935,Kacper Wełniak,40,48.0,ST,0,50,55,35,0,0,0,0,45,0,0,0,40,0,0,0,0,65,45,65,45,55,55,45,35,30,55,40,55,45,65,55,45,65,55,50,55,55,55,25,50,45,20,25,40,50,60,35,30,20,25
924,936,Rafał Król,43,44.0,"MC, AMC",0,55,50,45,0,0,0,0,50,0,0,0,55,0,0,0,0,70,50,45,50,50,55,60,45,40,50,45,60,55,60,55,50,45,45,50,55,60,50,40,65,50,45,40,50,55,40,55,5,30,30
925,937,Bradly van Hoeven,51,57.0,"AMR, AML",0,45,55,45,0,0,0,0,55,0,0,0,50,0,0,0,0,25,55,45,50,60,55,10,60,25,60,25,55,55,55,65,65,55,30,65,70,40,45,35,30,60,45,60,60,40,35,45,50,25,25
926,938,Piotr Ceglarz,44,48.0,"MR, AMR, AML, AMC",0,50,55,45,0,0,0,0,55,0,0,0,50,0,0,0,0,50,45,50,50,45,45,60,55,40,50,50,60,50,55,55,60,45,50,50,55,60,45,35,50,55,30,50,50,45,35,45,35,40,40
927,939,Mbaye N'Diaye,49,,ST,0,50,60,40,0,0,0,0,60,0,0,0,45,0,0,0,0,60,70,55,40,55,65,80,25,30,65,65,40,35,40,70,60,50,40,50,70,60,65,35,55,55,20,35,55,70,50,45,10,10,10
928,940,Michał Król,40,48.0,DR,0,50,50,40,0,0,0,0,45,0,0,0,45,0,0,0,0,40,45,55,55,45,55,65,25,50,55,50,60,35,60,60,65,35,35,55,60,60,35,30,35,45,20,55,55,20,35,30,30,40,45
929,941,Kaan Caliskaner,54,58.0,ST,0,55,65,50,0,0,0,0,55,0,0,0,55,0,0,0,0,60,55,60,50,50,45,60,70,40,60,40,60,55,65,65,60,60,70,70,75,60,65,40,60,60,15,40,65,55,60,50,35,40,50
930,942,Samuel Mraz,53,58.0,ST,0,50,60,55,0,0,0,0,70,0,0,0,65,0,0,0,0,50,60,55,50,50,60,30,60,35,60,25,45,50,55,65,60,45,55,60,65,60,55,40,60,70,40,55,60,60,65,55,40,25,35
931,943,Kacper Spiewak,45,55.0,ST,0,55,55,40,0,0,0,0,65,0,0,0,40,0,0,0,0,45,55,40,50,45,45,90,45,60,75,60,65,40,55,60,50,50,60,65,55,65,50,45,10,55,25,40,50,50,50,30,25,50,35
932,944,Maciej Kikolski,38,,GK,45,40,50,25,60,40,45,30,15,60,45,50,55,40,55,50,55,20,40,65,45,55,40,60,10,30,25,50,60,15,70,35,60,50,80,65,40,40,35,40,5,35,0,0,0,0,0,0,0,0,0
933,945,Wiktor Koptas,31,40.0,GK,40,40,35,15,65,50,25,25,10,60,40,40,15,25,65,50,20,35,40,75,25,45,65,85,5,35,15,45,30,25,20,50,40,30,55,35,45,5,25,15,10,20,0,0,0,0,0,0,0,0,0
934,946,Wu Shaocong,45,55.0,DC,0,50,55,40,0,0,0,0,45,0,0,0,50,0,0,0,0,55,50,60,55,50,40,60,45,35,30,60,55,50,60,55,50,45,75,50,60,55,55,30,30,45,25,25,30,25,60,30,40,60,60
935,947,Rahil Məmmədov,52,57.0,DC,0,45,60,30,0,0,0,0,40,0,0,0,30,0,0,0,0,55,65,50,35,35,65,35,30,35,30,65,35,30,40,65,50,40,50,60,65,65,65,5,30,35,10,25,5,10,60,35,20,65,55
936,948,Mateusz Cichocki,50,50.0,DC,0,50,60,45,0,0,0,0,45,0,0,0,50,0,0,0,0,45,65,45,55,60,60,50,25,50,45,65,55,30,60,55,55,65,65,60,55,60,65,25,30,50,20,40,45,20,55,30,60,60,65
937,949,Raphael Rossi,55,58.0,DC,0,60,65,45,0,0,0,0,55,0,0,0,55,0,0,0,0,80,45,70,60,60,45,65,60,60,35,70,60,40,65,50,50,65,70,70,60,70,65,30,30,50,25,30,55,30,70,30,40,65,65
938,950,Paulo Henrique,58,64.0,"DL, DC",0,60,65,55,0,0,0,0,60,0,0,0,60,0,0,0,0,70,55,60,65,60,60,60,35,60,40,60,65,55,65,60,50,70,60,70,60,65,70,65,55,65,60,65,55,35,55,55,45,60,65
939,951,Zié Ouattara,51,57.0,"DR, WBR",0,50,60,50,0,0,0,0,50,0,0,0,50,0,0,0,0,45,65,55,55,50,45,50,60,25,60,45,60,45,60,65,65,55,45,60,65,65,55,35,65,50,30,60,65,30,45,35,50,55,55
940,952,Damian Jakubik,49,51.0,DR,0,55,65,45,0,0,0,0,50,0,0,0,55,0,0,0,0,60,55,80,40,60,55,80,35,25,60,55,70,30,70,60,55,60,60,80,65,65,70,35,35,50,10,55,45,30,65,35,65,50,60
941,953,Bruno Jordão,58,65.0,"DM, MC",0,60,60,55,0,0,0,0,65,0,0,0,65,0,0,0,0,50,55,50,65,60,60,65,60,45,65,50,60,70,65,60,70,60,50,60,60,55,50,50,55,75,50,50,70,50,60,60,20,40,50
942,954,Luizão,58,68.0,MC,0,60,65,50,0,0,0,0,65,0,0,0,65,0,0,0,0,60,60,65,60,60,60,70,55,40,60,55,65,60,70,65,70,55,55,70,65,65,60,40,40,70,50,45,60,45,40,65,30,50,60
943,955,Christos Donis,53,55.0,MC,0,60,55,55,0,0,0,0,55,0,0,0,70,0,0,0,0,60,60,50,55,45,60,65,60,55,60,50,60,60,65,50,55,60,60,55,55,55,60,60,55,65,55,55,55,50,55,55,30,50,50
944,956,Michał Kaput,49,55.0,"DM, MC",0,60,55,45,0,0,0,0,60,0,0,0,60,0,0,0,0,40,65,55,55,65,60,70,65,45,50,50,65,60,70,50,40,60,60,60,55,65,65,35,35,55,40,50,45,40,40,55,35,45,50
945,957,Francisco Ramos,53,56.0,MC,0,55,60,50,0,0,0,0,60,0,0,0,60,0,0,0,0,65,55,45,65,40,60,60,50,55,50,55,60,60,60,55,60,65,55,60,55,60,55,55,55,65,55,55,55,45,35,55,25,45,45
946,958,Jakub Snopczynski,33,,AMC,0,40,45,30,0,0,0,0,55,0,0,0,35,0,0,0,0,45,35,25,35,20,35,80,70,30,30,10,30,30,50,65,65,30,30,60,65,30,15,15,10,60,25,35,60,55,25,10,5,20,30
947,959,Mikołaj Molendowski,37,,"DM, MC",0,45,50,40,0,0,0,0,65,0,0,0,60,0,0,0,0,75,45,40,35,55,50,35,30,45,30,50,65,35,65,45,45,40,55,60,45,55,40,35,25,40,35,35,30,40,35,20,35,50,35
948,960,Roberto Alves,54,60.0,AMC,0,50,55,55,0,0,0,0,70,0,0,0,70,0,0,0,0,30,60,25,50,55,60,40,65,30,60,25,60,65,45,60,65,40,40,65,60,60,35,75,50,75,60,60,65,60,30,70,20,20,25
949,961,Rafał Wolski,59,65.0,"MC, AMC",0,55,55,55,0,0,0,0,70,0,0,0,65,0,0,0,0,35,65,55,65,60,60,55,75,30,70,30,55,75,55,60,60,45,45,55,55,55,45,60,60,75,60,60,75,55,50,60,25,30,35
950,962,Radosław Cielemęcki,43,,"MC, AMC",0,55,50,45,0,0,0,0,55,0,0,0,45,0,0,0,0,55,55,50,45,50,40,70,75,40,65,45,50,60,50,60,60,35,30,50,55,50,40,45,35,60,50,40,65,35,35,45,25,35,35
951,963,Peglow,58,66.0,AML,0,50,60,50,0,0,0,0,65,0,0,0,55,0,0,0,0,45,60,40,65,40,55,70,75,10,65,35,55,60,55,70,75,60,25,60,75,60,45,50,75,60,40,55,65,65,45,60,30,30,35
952,964,Capita,49,61.0,"AMR, AML",0,40,55,45,0,0,0,0,55,0,0,0,50,0,0,0,0,55,45,30,30,25,45,55,35,30,50,15,40,50,50,75,65,50,30,50,65,60,35,35,60,60,50,70,65,50,30,45,35,15,20
953,965,Vagner,53,62.0,"AMR, AML",0,55,55,45,0,0,0,0,60,0,0,0,55,0,0,0,0,40,50,50,55,50,50,80,60,40,60,35,55,60,50,60,70,55,35,50,60,70,40,45,45,65,45,55,65,55,35,55,20,25,25
954,966,Jan Grzesik,53,55.0,"DR, WBR",0,60,60,50,0,0,0,0,55,0,0,0,55,0,0,0,0,45,60,55,50,55,60,65,55,70,65,60,70,45,75,70,60,50,50,75,60,70,40,30,25,50,45,55,55,45,50,25,75,55,50
955,967,Guilherme Zimovski,39,,AMR,0,50,50,45,0,0,0,0,55,0,0,0,50,0,0,0,0,40,45,35,45,45,45,60,65,55,60,35,50,50,45,60,65,50,25,75,60,50,25,60,35,55,50,50,60,50,35,50,45,35,25
